465,Dru Smith,BKN,25,5,4,1,13.4,101.5,113.0,-11.6,9.8,5.00,25.0,1.4,11.8,6.6,5.0,39.3,39.3,9.7,98.62,3.4,137
465,JD Davison,BOS,20,5,4,1,2.3,72.0,104.2,-32.2,14.3,1.00,14.3,0.0,15.4,8.7,14.3,20.0,20.0,23.1,101.09,2.3,25
465,Keon Ellis,SAC,23,5,3,2,2.2,114.3,59.1,55.2,11.1,0.00,33.3,0.0,15.4,9.1,0.0,75.0,75.0,8.7,91.90,8.2,21
465,Udonis Haslem,MIA,42,5,3,2,7.4,103.8,122.0,-18.1,0.0,0.00,0.0,6.4,10.0,7.8,0.0,10.0,13.8,12.0,104.30,-5.9,78
470,Alize Johnson,SAS,26,4,1,3,7.4,111.1,92.1,19.0,4.2,0.25,8.3,6.3,21.1,14.3,33.3,50.0,50.9,14.5,102.45,7.0,63
470,Dereon Seabron,NOP,22,4,2,2,1.9,125.0,75.0,50.0,0.0,0.00,0.0,16.7,0.0,5.0,0.0,50.0,50.0,22.2,99.10,4.7,16
470,Dominick Barlow,SAS,19,4,0,4,6.4,103.6,110.2,-6.5,21.4,0.00,25.0,6.3,4.2,5.4,0.0,42.9,57.1,14.1,107.01,9.1,55
470,Isaiah Todd,WAS,21,4,2,2,3.1,85.2,100.0,-14.8,0.0,0.00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,13.3,101.09,-2.5,27
470,Jonathan Isaac,ORL,25,4,3,1,9.1,110.1,98.7,11.4,14.3,0.00,12.5,6.1,21.6,12.8,0.0,55.0,52.7,22.1,103.94,17.6,79
470,Joshua Primo,SAS,20,4,3,1,23.3,112.7,111.0,1.7,23.7,1.64,30.5,1.9,11.3,6.4,18.6,40.4,46.7,17.3,106.68,5.3,205
470,Malcolm Hill,CHI,27,4,4,0,0.6,57.1,114.3,-57.1,0.0,0.00,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,148.24,7.7,7
470,Neemias Queta,SAC,23,4,1,3,6.1,75.0,124.6,-49.6,8.3,1.00,9.1,12.5,20.0,15.8,9.1,75.0,67.6,14.9,118.50,9.3,60
470,PJ Dozier,SAC,26,4,4,0,2.6,122.7,91.3,31.4,0.0,0.00,0.0,0.0,15.4,9.5,0.0,83.3,83.3,12.5,105.23,17.8,22
470,Sterling Brown,LAL,27,4,2,2,6.1,106.8,106.3,0.4,7.7,0.00,33.3,9.1,15.2,12.1,0.0,0.0,0.0,6.1,120.18,3.1,59
480,Andre Iguodala,GSW,39,3,1,2,14.1,107.3,88.5,18.8,13.5,1.00,35.7,2.2,12.2,7.4,35.7,87.5,87.5,8.4,108.60,5.3,96
480,Braxton Key,DET,25,3,0,3,3.0,100.0,104.5,-4.5,0.0,0.00,0.0,0.0,6.7,4.2,0.0,100,106.4,9.1,110.77,18.9,20
480,Justin Champagnie,TOR,21,3,2,1,3.6,119.0,122.7,-3.7,12.5,0.00,25.0,10.0,42.9,23.5,0.0,100,100,13.0,94.53,16.8,21
480,Micah Potter,UTA,24,3,2,1,4.8,88.6,85.3,3.3,20.0,0.00,50.0,6.7,10.5,8.8,0.0,100,100,5.3,114.87,15.9,35
480,Ron Harper Jr.,TOR,22,3,2,1,3.1,144.4,111.1,33.3,0.0,0.00,0.0,11.1,10.0,10.5,0.0,80.0,80.0,22.7,92.41,16.1,18
480,Tyler Dorsey,DAL,26,3,2,1,2.8,88.2,81.3,7.0,0.0,0.00,0.0,10.0,10.0,10.0,0.0,90.0,90.0,22.7,96.00,36.5,17
486,Chima Moneke,SAC,27,2,1,1,4.0,72.2,129.4,-57.2,25.0,0.50,16.7,25.0,0.0,14.3,33.3,50.0,34.7,25.0,105.90,-10.5,18
486,Joe Wieskamp,TOR,23,2,1,1,8.5,113.2,111.1,2.0,7.7,1.00,14.3,0.0,0.0,0.0,14.3,90.0,90.0,13.6,104.06,8.6,38
486,Jordan Schakel,WAS,24,2,0,2,3.1,133.3,83.3,50.0,16.7,0.00,33.3,0.0,0.0,0.0,0.0,75.0,75.0,15.4,92.41,11.8,12
486,Julian Champagnie,PHI,21,2,2,0,3.3,127.3,150.0,-22.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,82.80,-3.1,11
486,Marko Simonovic,CHI,23,2,1,1,1.4,57.1,200.0,-142.9,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,118.59,-4.7,7
486,Mfiondu Kabengele,BOS,25,2,1,1,7.0,92.0,96.2,-4.2,0.0,0.00,0.0,21.4,16.7,19.2,33.3,50.0,50.0,9.7,87.43,1.6,25
492,Alondes Williams,BKN,23,1,1,0,5.3,83.3,136.4,-53.0,0.0,0.00,0.0,0.0,25.0,11.1,100.0,0.0,0.0,14.3,104.81,-10.8,12
492,Buddy Boeheim,DET,23,1,0,1,1.0,66.7,0.0,66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.52,0.0,3
492,Carlik Jones,CHI,25,1,1,0,1.1,133.3,200.0,-66.7,0.0,0.00,0.0,0.0,0.0,0.0,0.0,100,100,25.0,130.91,17.4,3
492,Jared Rhoden,DET,23,1,0,1,12.0,157.7,153.8,3.8,0.0,0.00,0.0,0.0,14.3,6.7,0.0,33.3,33.3,10.3,104.00,-3.0,26
492,Michael Foster Jr.,PHI,20,1,1,0,1.0,0.0,100.0,-100.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.90,0.0,2
492,Trevor Hudgins,HOU,23,1,0,1,3.8,100.0,133.3,-33.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,150.0,16.7,76.12,18.8,6
492,Trevor Keels,NYK,19,1,1,0,1.0,0.0,66.7,-66.7,0.0,0.00,0.0,0.0,50.0,25.0,0.0,0.0,0.0,33.3,150.52,0.0,3
